CML_Score,QML_Score,CML_Time,QML_Time
0.5208333333333334,1.0,0.01678156852722168,317.2553768157959
0.6458333333333334,1.0,0.0,226.7102358341217
0.4791666666666667,1.0,0.0,255.16835737228394
0.5208333333333334,1.0,0.0,174.32704615592957
0.7083333333333334,1.0,0.003932952880859375,694.2704854011536
