CML_Score,QML_Score,CML_Time,QML_Time
1.0,0.5,0.0,55.679081439971924
1.0,0.55,0.0020198822021484375,58.83175992965698
0.95,0.3,0.0,59.87732481956482
1.0,0.4,0.015830516815185547,60.28140735626221
1.0,0.4,0.016245603561401367,56.78736472129822
