CML_Score,QML_Score,CML_Time,QML_Time
0.8666666666666667,0.8666666666666667,0.0,73.00220060348511
1.0,1.0,0.0,73.8664174079895
0.9666666666666667,0.9333333333333333,0.0020084381103515625,73.54275679588318
0.9,0.9,0.0,75.19313764572144
0.8333333333333334,0.8,0.0,72.61364269256592
